"query.number"	"significant"	"p.value"	"term.size"	"query.size"	"overlap.size"	"precision"	"recall"	"term.id"	"domain"	"subgraph.number"	"term.name"	"relative.depth"	"intersection"	"IC"
"389"	"black"	TRUE	6.65e-09	412	505	41	0.081	0.1	"GO:0099536"	"BP"	9	"synaptic signaling"	2	"ENSG00000007168,ENSG00000022355,ENSG00000058335,ENSG00000067606,ENSG00000067715,ENSG00000075073,ENSG00000078053,ENSG00000081189,ENSG00000082458,ENSG00000082701,ENSG00000101152,ENSG00000102003,ENSG00000107758,ENSG00000108852,ENSG00000109756,ENSG00000112852,ENSG00000113327,ENSG00000115839,ENSG00000130477,ENSG00000131558,ENSG00000132718,ENSG00000132872,ENSG00000140199,ENSG00000142192,ENSG00000144619,ENSG00000149575,ENSG00000152822,ENSG00000155093,ENSG00000155511,ENSG00000157152,ENSG00000159082,ENSG00000160716,ENSG00000168959,ENSG00000170027,ENSG00000170579,ENSG00000177839,ENSG00000180720,ENSG00000183454,ENSG00000185345,ENSG00000186868,ENSG00000220205"	NA
"390"	"black"	TRUE	6.65e-09	412	505	41	0.081	0.1	"GO:0099537"	"BP"	9	"trans-synaptic signaling"	3	"ENSG00000007168,ENSG00000022355,ENSG00000058335,ENSG00000067606,ENSG00000067715,ENSG00000075073,ENSG00000078053,ENSG00000081189,ENSG00000082458,ENSG00000082701,ENSG00000101152,ENSG00000102003,ENSG00000107758,ENSG00000108852,ENSG00000109756,ENSG00000112852,ENSG00000113327,ENSG00000115839,ENSG00000130477,ENSG00000131558,ENSG00000132718,ENSG00000132872,ENSG00000140199,ENSG00000142192,ENSG00000144619,ENSG00000149575,ENSG00000152822,ENSG00000155093,ENSG00000155511,ENSG00000157152,ENSG00000159082,ENSG00000160716,ENSG00000168959,ENSG00000170027,ENSG00000170579,ENSG00000177839,ENSG00000180720,ENSG00000183454,ENSG00000185345,ENSG00000186868,ENSG00000220205"	NA
"391"	"black"	TRUE	6.15e-09	411	505	41	0.081	0.1	"GO:0098916"	"BP"	9	"anterograde trans-synaptic signaling"	4	"ENSG00000007168,ENSG00000022355,ENSG00000058335,ENSG00000067606,ENSG00000067715,ENSG00000075073,ENSG00000078053,ENSG00000081189,ENSG00000082458,ENSG00000082701,ENSG00000101152,ENSG00000102003,ENSG00000107758,ENSG00000108852,ENSG00000109756,ENSG00000112852,ENSG00000113327,ENSG00000115839,ENSG00000130477,ENSG00000131558,ENSG00000132718,ENSG00000132872,ENSG00000140199,ENSG00000142192,ENSG00000144619,ENSG00000149575,ENSG00000152822,ENSG00000155093,ENSG00000155511,ENSG00000157152,ENSG00000159082,ENSG00000160716,ENSG00000168959,ENSG00000170027,ENSG00000170579,ENSG00000177839,ENSG00000180720,ENSG00000183454,ENSG00000185345,ENSG00000186868,ENSG00000220205"	NA
"392"	"black"	TRUE	6.15e-09	411	505	41	0.081	0.1	"GO:0007268"	"BP"	9	"chemical synaptic transmission"	5	"ENSG00000007168,ENSG00000022355,ENSG00000058335,ENSG00000067606,ENSG00000067715,ENSG00000075073,ENSG00000078053,ENSG00000081189,ENSG00000082458,ENSG00000082701,ENSG00000101152,ENSG00000102003,ENSG00000107758,ENSG00000108852,ENSG00000109756,ENSG00000112852,ENSG00000113327,ENSG00000115839,ENSG00000130477,ENSG00000131558,ENSG00000132718,ENSG00000132872,ENSG00000140199,ENSG00000142192,ENSG00000144619,ENSG00000149575,ENSG00000152822,ENSG00000155093,ENSG00000155511,ENSG00000157152,ENSG00000159082,ENSG00000160716,ENSG00000168959,ENSG00000170027,ENSG00000170579,ENSG00000177839,ENSG00000180720,ENSG00000183454,ENSG00000185345,ENSG00000186868,ENSG00000220205"	4.72522598732577
"393"	"black"	TRUE	3.71e-05	170	505	21	0.042	0.124	"GO:0099177"	"BP"	9	"regulation of trans-synaptic signaling"	4	"ENSG00000058335,ENSG00000067606,ENSG00000067715,ENSG00000081189,ENSG00000102003,ENSG00000107758,ENSG00000108852,ENSG00000109756,ENSG00000115839,ENSG00000130477,ENSG00000132718,ENSG00000142192,ENSG00000144619,ENSG00000152822,ENSG00000160716,ENSG00000168959,ENSG00000170027,ENSG00000183454,ENSG00000185345,ENSG00000186868,ENSG00000220205"	NA
"394"	"black"	TRUE	3.33e-05	169	505	21	0.042	0.124	"GO:0050804"	"BP"	9	"modulation of chemical synaptic transmission"	5	"ENSG00000058335,ENSG00000067606,ENSG00000067715,ENSG00000081189,ENSG00000102003,ENSG00000107758,ENSG00000108852,ENSG00000109756,ENSG00000115839,ENSG00000130477,ENSG00000132718,ENSG00000142192,ENSG00000144619,ENSG00000152822,ENSG00000160716,ENSG00000168959,ENSG00000170027,ENSG00000183454,ENSG00000185345,ENSG00000186868,ENSG00000220205"	5.78820697634769
"395"	"black"	TRUE	0.000466	89	505	14	0.028	0.157	"GO:0048167"	"BP"	9	"regulation of synaptic plasticity"	6	"ENSG00000058335,ENSG00000067606,ENSG00000081189,ENSG00000102003,ENSG00000107758,ENSG00000108852,ENSG00000109756,ENSG00000115839,ENSG00000142192,ENSG00000144619,ENSG00000170027,ENSG00000183454,ENSG00000186868,ENSG00000220205"	6.71409010791328
"396"	"black"	TRUE	0.0498	98	505	12	0.024	0.122	"GO:0099643"	"BP"	9	"signal release from synapse"	3	"ENSG00000067715,ENSG00000081189,ENSG00000101152,ENSG00000115839,ENSG00000130477,ENSG00000132718,ENSG00000132872,ENSG00000155093,ENSG00000157152,ENSG00000159082,ENSG00000185345,ENSG00000220205"	NA
"397"	"black"	TRUE	0.0498	98	505	12	0.024	0.122	"GO:0007269"	"BP"	9	"neurotransmitter secretion"	4	"ENSG00000067715,ENSG00000081189,ENSG00000101152,ENSG00000115839,ENSG00000130477,ENSG00000132718,ENSG00000132872,ENSG00000155093,ENSG00000157152,ENSG00000159082,ENSG00000185345,ENSG00000220205"	6.37075678091212
"398"	"black"	TRUE	0.00203	100	505	14	0.028	0.14	"GO:0007611"	"BP"	32	"learning or memory"	1	"ENSG00000007168,ENSG00000021645,ENSG00000058335,ENSG00000081189,ENSG00000107758,ENSG00000142192,ENSG00000159082,ENSG00000160716,ENSG00000168959,ENSG00000174469,ENSG00000182621,ENSG00000183454,ENSG00000186868,ENSG00000198908"	6.1665956805102
"399"	"black"	TRUE	3.08e-05	697	505	48	0.095	0.069	"GO:0032989"	"BP"	13	"cellular component morphogenesis"	1	"ENSG00000005810,ENSG00000007168,ENSG00000008086,ENSG00000021645,ENSG00000051382,ENSG00000067715,ENSG00000068305,ENSG00000074527,ENSG00000077264,ENSG00000081189,ENSG00000082397,ENSG00000082701,ENSG00000091129,ENSG00000107758,ENSG00000108797,ENSG00000109756,ENSG00000112186,ENSG00000115310,ENSG00000128872,ENSG00000130477,ENSG00000132872,ENSG00000133083,ENSG00000135298,ENSG00000136040,ENSG00000141385,ENSG00000142192,ENSG00000143093,ENSG00000144460,ENSG00000144619,ENSG00000145147,ENSG00000145242,ENSG00000145675,ENSG00000148948,ENSG00000149269,ENSG00000151413,ENSG00000160716,ENSG00000165300,ENSG00000166313,ENSG00000173482,ENSG00000174469,ENSG00000178235,ENSG00000181754,ENSG00000185008,ENSG00000186868,ENSG00000187122,ENSG00000187323,ENSG00000198513,ENSG00000198908"	4.14359544973532
"400"	"black"	TRUE	9.95e-06	629	505	46	0.091	0.073	"GO:0000902"	"BP"	13	"cell morphogenesis"	2	"ENSG00000005810,ENSG00000007168,ENSG00000008086,ENSG00000021645,ENSG00000051382,ENSG00000067715,ENSG00000068305,ENSG00000074527,ENSG00000077264,ENSG00000081189,ENSG00000082397,ENSG00000082701,ENSG00000091129,ENSG00000107758,ENSG00000108797,ENSG00000109756,ENSG00000112186,ENSG00000115310,ENSG00000130477,ENSG00000132872,ENSG00000133083,ENSG00000135298,ENSG00000136040,ENSG00000141385,ENSG00000142192,ENSG00000143093,ENSG00000144460,ENSG00000144619,ENSG00000145147,ENSG00000145242,ENSG00000145675,ENSG00000148948,ENSG00000149269,ENSG00000160716,ENSG00000165300,ENSG00000166313,ENSG00000173482,ENSG00000174469,ENSG00000178235,ENSG00000181754,ENSG00000185008,ENSG00000186868,ENSG00000187122,ENSG00000187323,ENSG00000198513,ENSG00000198908"	4.20831831966132
"401"	"black"	TRUE	0.0184	307	505	24	0.048	0.078	"GO:0022604"	"BP"	13	"regulation of cell morphogenesis"	3	"ENSG00000005810,ENSG00000008086,ENSG00000067715,ENSG00000077264,ENSG00000082397,ENSG00000082701,ENSG00000091129,ENSG00000109756,ENSG00000115310,ENSG00000130477,ENSG00000132872,ENSG00000135298,ENSG00000136040,ENSG00000143093,ENSG00000145147,ENSG00000148948,ENSG00000149269,ENSG00000160716,ENSG00000178235,ENSG00000181754,ENSG00000185008,ENSG00000186868,ENSG00000187323,ENSG00000198908"	5.46477541869683
"402"	"black"	TRUE	1.82e-10	421	505	44	0.087	0.105	"GO:0032990"	"BP"	13	"cell part morphogenesis"	2	"ENSG00000005810,ENSG00000007168,ENSG00000008086,ENSG00000021645,ENSG00000051382,ENSG00000067715,ENSG00000068305,ENSG00000074527,ENSG00000077264,ENSG00000082397,ENSG00000082701,ENSG00000091129,ENSG00000107758,ENSG00000108797,ENSG00000109756,ENSG00000115310,ENSG00000130477,ENSG00000132872,ENSG00000133083,ENSG00000135298,ENSG00000136040,ENSG00000141385,ENSG00000142192,ENSG00000144460,ENSG00000144619,ENSG00000145147,ENSG00000145242,ENSG00000145675,ENSG00000148948,ENSG00000149269,ENSG00000151413,ENSG00000160716,ENSG00000165300,ENSG00000166313,ENSG00000173482,ENSG00000174469,ENSG00000178235,ENSG00000181754,ENSG00000185008,ENSG00000186868,ENSG00000187122,ENSG00000187323,ENSG00000198513,ENSG00000198908"	4.51019439176004
"403"	"black"	TRUE	0.000115	1038	505	61	0.121	0.059	"GO:0030030"	"BP"	13	"cell projection organization"	1	"ENSG00000005810,ENSG00000007168,ENSG00000008086,ENSG00000013016,ENSG00000015676,ENSG00000021645,ENSG00000044524,ENSG00000051382,ENSG00000058335,ENSG00000067715,ENSG00000068305,ENSG00000074527,ENSG00000077264,ENSG00000081189,ENSG00000082397,ENSG00000082701,ENSG00000084731,ENSG00000091129,ENSG00000100490,ENSG00000106477,ENSG00000107758,ENSG00000108797,ENSG00000109756,ENSG00000115310,ENSG00000116141,ENSG00000130477,ENSG00000131437,ENSG00000132872,ENSG00000133083,ENSG00000135298,ENSG00000136040,ENSG00000137261,ENSG00000140945,ENSG00000141385,ENSG00000142192,ENSG00000144460,ENSG00000144619,ENSG00000145147,ENSG00000145242,ENSG00000145675,ENSG00000148948,ENSG00000149269,ENSG00000160716,ENSG00000163536,ENSG00000165300,ENSG00000166313,ENSG00000170027,ENSG00000173482,ENSG00000174469,ENSG00000178234,ENSG00000178235,ENSG00000181754,ENSG00000182923,ENSG00000185008,ENSG00000186868,ENSG00000187122,ENSG00000187323,ENSG00000197102,ENSG00000198513,ENSG00000198908,ENSG00000204843"	4.12352178300124
"404"	"black"	TRUE	8.12e-05	1028	505	61	0.121	0.059	"GO:0120036"	"BP"	13	"plasma membrane bounded cell projection organization"	2	"ENSG00000005810,ENSG00000007168,ENSG00000008086,ENSG00000013016,ENSG00000015676,ENSG00000021645,ENSG00000044524,ENSG00000051382,ENSG00000058335,ENSG00000067715,ENSG00000068305,ENSG00000074527,ENSG00000077264,ENSG00000081189,ENSG00000082397,ENSG00000082701,ENSG00000084731,ENSG00000091129,ENSG00000100490,ENSG00000106477,ENSG00000107758,ENSG00000108797,ENSG00000109756,ENSG00000115310,ENSG00000116141,ENSG00000130477,ENSG00000131437,ENSG00000132872,ENSG00000133083,ENSG00000135298,ENSG00000136040,ENSG00000137261,ENSG00000140945,ENSG00000141385,ENSG00000142192,ENSG00000144460,ENSG00000144619,ENSG00000145147,ENSG00000145242,ENSG00000145675,ENSG00000148948,ENSG00000149269,ENSG00000160716,ENSG00000163536,ENSG00000165300,ENSG00000166313,ENSG00000170027,ENSG00000173482,ENSG00000174469,ENSG00000178234,ENSG00000178235,ENSG00000181754,ENSG00000182923,ENSG00000185008,ENSG00000186868,ENSG00000187122,ENSG00000187323,ENSG00000197102,ENSG00000198513,ENSG00000198908,ENSG00000204843"	NA
"405"	"black"	TRUE	3.42e-10	411	505	43	0.085	0.105	"GO:0048858"	"BP"	13	"cell projection morphogenesis"	2	"ENSG00000005810,ENSG00000007168,ENSG00000008086,ENSG00000021645,ENSG00000051382,ENSG00000067715,ENSG00000068305,ENSG00000074527,ENSG00000077264,ENSG00000082397,ENSG00000082701,ENSG00000091129,ENSG00000107758,ENSG00000108797,ENSG00000109756,ENSG00000115310,ENSG00000130477,ENSG00000132872,ENSG00000133083,ENSG00000135298,ENSG00000136040,ENSG00000141385,ENSG00000142192,ENSG00000144460,ENSG00000144619,ENSG00000145147,ENSG00000145242,ENSG00000145675,ENSG00000148948,ENSG00000149269,ENSG00000160716,ENSG00000165300,ENSG00000166313,ENSG00000173482,ENSG00000174469,ENSG00000178235,ENSG00000181754,ENSG00000185008,ENSG00000186868,ENSG00000187122,ENSG00000187323,ENSG00000198513,ENSG00000198908"	4.52425555413189
"406"	"black"	TRUE	2.65e-10	408	505	43	0.085	0.105	"GO:0120039"	"BP"	13	"plasma membrane bounded cell projection morphogenesis"	3	"ENSG00000005810,ENSG00000007168,ENSG00000008086,ENSG00000021645,ENSG00000051382,ENSG00000067715,ENSG00000068305,ENSG00000074527,ENSG00000077264,ENSG00000082397,ENSG00000082701,ENSG00000091129,ENSG00000107758,ENSG00000108797,ENSG00000109756,ENSG00000115310,ENSG00000130477,ENSG00000132872,ENSG00000133083,ENSG00000135298,ENSG00000136040,ENSG00000141385,ENSG00000142192,ENSG00000144460,ENSG00000144619,ENSG00000145147,ENSG00000145242,ENSG00000145675,ENSG00000148948,ENSG00000149269,ENSG00000160716,ENSG00000165300,ENSG00000166313,ENSG00000173482,ENSG00000174469,ENSG00000178235,ENSG00000181754,ENSG00000185008,ENSG00000186868,ENSG00000187122,ENSG00000187323,ENSG00000198513,ENSG00000198908"	NA
"407"	"black"	TRUE	0.0151	3140	505	128	0.253	0.041	"GO:0048731"	"BP"	13	"system development"	1	"ENSG00000003137,ENSG00000005810,ENSG00000006125,ENSG00000007168,ENSG00000008086,ENSG00000008277,ENSG00000021645,ENSG00000041515,ENSG00000044524,ENSG00000050748,ENSG00000051382,ENSG00000058335,ENSG00000067606,ENSG00000067715,ENSG00000068305,ENSG00000072315,ENSG00000074527,ENSG00000077264,ENSG00000081189,ENSG00000081842,ENSG00000082397,ENSG00000082458,ENSG00000082701,ENSG00000091129,ENSG00000100320,ENSG00000105887,ENSG00000107643,ENSG00000107758,ENSG00000108797,ENSG00000109339,ENSG00000109756,ENSG00000109906,ENSG00000112293,ENSG00000112852,ENSG00000115310,ENSG00000115839,ENSG00000116141,ENSG00000117020,ENSG00000119125,ENSG00000120549,ENSG00000122512,ENSG00000125966,ENSG00000128872,ENSG00000130477,ENSG00000131437,ENSG00000132872,ENSG00000132932,ENSG00000133083,ENSG00000133424,ENSG00000135250,ENSG00000135298,ENSG00000136040,ENSG00000136531,ENSG00000137261,ENSG00000137642,ENSG00000139174,ENSG00000140199,ENSG00000140945,ENSG00000141367,ENSG00000141385,ENSG00000141627,ENSG00000142192,ENSG00000144290,ENSG00000144460,ENSG00000144619,ENSG00000145147,ENSG00000145242,ENSG00000145349,ENSG00000145362,ENSG00000145675,ENSG00000145819,ENSG00000147224,ENSG00000148948,ENSG00000149269,ENSG00000150471,ENSG00000154079,ENSG00000154122,ENSG00000155966,ENSG00000156299,ENSG00000160014,ENSG00000160145,ENSG00000160716,ENSG00000161203,ENSG00000162670,ENSG00000163536,ENSG00000164252,ENSG00000164442,ENSG00000165300,ENSG00000165973,ENSG00000166313,ENSG00000166501,ENSG00000170027,ENSG00000173320,ENSG00000173482,ENSG00000174469,ENSG00000174738,ENSG00000177839,ENSG00000178234,ENSG00000178235,ENSG00000180209,ENSG00000181754,ENSG00000182621,ENSG00000183454,ENSG00000183715,ENSG00000185008,ENSG00000185345,ENSG00000186260,ENSG00000186487,ENSG00000186868,ENSG00000187122,ENSG00000187323,ENSG00000196876,ENSG00000198513,ENSG00000198908,ENSG00000204843,ENSG00000204963,ENSG00000204965,ENSG00000204967,ENSG00000204969,ENSG00000223496,ENSG00000240764,ENSG00000242419,ENSG00000243232,ENSG00000248383,ENSG00000249158,ENSG00000251664,ENSG00000254221,ENSG00000255408"	2.3094299877187
"408"	"black"	TRUE	8.35e-16	1403	505	102	0.202	0.073	"GO:0007399"	"BP"	13	"nervous system development"	2	"ENSG00000005810,ENSG00000007168,ENSG00000008086,ENSG00000008277,ENSG00000021645,ENSG00000041515,ENSG00000044524,ENSG00000050748,ENSG00000051382,ENSG00000058335,ENSG00000067715,ENSG00000068305,ENSG00000072315,ENSG00000074527,ENSG00000077264,ENSG00000081189,ENSG00000081842,ENSG00000082397,ENSG00000082458,ENSG00000082701,ENSG00000091129,ENSG00000100320,ENSG00000105887,ENSG00000107643,ENSG00000107758,ENSG00000108797,ENSG00000109339,ENSG00000109756,ENSG00000109906,ENSG00000112852,ENSG00000115310,ENSG00000115839,ENSG00000116141,ENSG00000119125,ENSG00000125966,ENSG00000128872,ENSG00000130477,ENSG00000131437,ENSG00000132872,ENSG00000132932,ENSG00000133083,ENSG00000135298,ENSG00000136040,ENSG00000136531,ENSG00000137261,ENSG00000137642,ENSG00000139174,ENSG00000141385,ENSG00000142192,ENSG00000144290,ENSG00000144460,ENSG00000144619,ENSG00000145147,ENSG00000145242,ENSG00000145349,ENSG00000145675,ENSG00000145819,ENSG00000147224,ENSG00000148948,ENSG00000149269,ENSG00000150471,ENSG00000155966,ENSG00000156299,ENSG00000160014,ENSG00000160145,ENSG00000160716,ENSG00000162670,ENSG00000163536,ENSG00000165300,ENSG00000165973,ENSG00000166313,ENSG00000170027,ENSG00000173482,ENSG00000174469,ENSG00000177839,ENSG00000178235,ENSG00000181754,ENSG00000182621,ENSG00000183454,ENSG00000183715,ENSG00000185008,ENSG00000185345,ENSG00000186487,ENSG00000186868,ENSG00000187122,ENSG00000187323,ENSG00000196876,ENSG00000198513,ENSG00000198908,ENSG00000204843,ENSG00000204963,ENSG00000204965,ENSG00000204967,ENSG00000204969,ENSG00000240764,ENSG00000242419,ENSG00000243232,ENSG00000248383,ENSG00000249158,ENSG00000251664,ENSG00000254221,ENSG00000255408"	3.30888470485359
"409"	"black"	TRUE	6.32e-08	899	505	63	0.125	0.07	"GO:0022008"	"BP"	13	"neurogenesis"	3	"ENSG00000005810,ENSG00000007168,ENSG00000008086,ENSG00000021645,ENSG00000044524,ENSG00000050748,ENSG00000051382,ENSG00000058335,ENSG00000067715,ENSG00000068305,ENSG00000074527,ENSG00000077264,ENSG00000081189,ENSG00000082397,ENSG00000082701,ENSG00000091129,ENSG00000105887,ENSG00000107643,ENSG00000107758,ENSG00000108797,ENSG00000109339,ENSG00000109756,ENSG00000115310,ENSG00000116141,ENSG00000125966,ENSG00000130477,ENSG00000131437,ENSG00000132872,ENSG00000132932,ENSG00000133083,ENSG00000135298,ENSG00000136040,ENSG00000137261,ENSG00000137642,ENSG00000141385,ENSG00000142192,ENSG00000144460,ENSG00000144619,ENSG00000145147,ENSG00000145242,ENSG00000145675,ENSG00000148948,ENSG00000149269,ENSG00000150471,ENSG00000156299,ENSG00000160716,ENSG00000162670,ENSG00000163536,ENSG00000165300,ENSG00000166313,ENSG00000170027,ENSG00000173482,ENSG00000174469,ENSG00000178235,ENSG00000181754,ENSG00000183715,ENSG00000185008,ENSG00000186487,ENSG00000186868,ENSG00000187122,ENSG00000187323,ENSG00000198513,ENSG00000198908"	3.83685648745455
"410"	"black"	TRUE	4.86e-08	849	505	61	0.121	0.072	"GO:0048699"	"BP"	13	"generation of neurons"	4	"ENSG00000005810,ENSG00000007168,ENSG00000008086,ENSG00000021645,ENSG00000044524,ENSG00000050748,ENSG00000051382,ENSG00000058335,ENSG00000067715,ENSG00000068305,ENSG00000074527,ENSG00000077264,ENSG00000081189,ENSG00000082397,ENSG00000082701,ENSG00000091129,ENSG00000105887,ENSG00000107643,ENSG00000107758,ENSG00000108797,ENSG00000109339,ENSG00000109756,ENSG00000115310,ENSG00000116141,ENSG00000130477,ENSG00000132872,ENSG00000132932,ENSG00000133083,ENSG00000135298,ENSG00000136040,ENSG00000137261,ENSG00000137642,ENSG00000141385,ENSG00000142192,ENSG00000144460,ENSG00000144619,ENSG00000145147,ENSG00000145242,ENSG00000145675,ENSG00000148948,ENSG00000149269,ENSG00000150471,ENSG00000156299,ENSG00000160716,ENSG00000162670,ENSG00000163536,ENSG00000165300,ENSG00000166313,ENSG00000170027,ENSG00000173482,ENSG00000174469,ENSG00000178235,ENSG00000181754,ENSG00000183715,ENSG00000185008,ENSG00000186487,ENSG00000186868,ENSG00000187122,ENSG00000187323,ENSG00000198513,ENSG00000198908"	3.92248160665552
"411"	"black"	TRUE	1.2e-08	778	505	59	0.117	0.076	"GO:0030182"	"BP"	13	"neuron differentiation"	5	"ENSG00000005810,ENSG00000007168,ENSG00000008086,ENSG00000021645,ENSG00000044524,ENSG00000050748,ENSG00000051382,ENSG00000058335,ENSG00000067715,ENSG00000068305,ENSG00000074527,ENSG00000077264,ENSG00000081189,ENSG00000082397,ENSG00000082701,ENSG00000091129,ENSG00000105887,ENSG00000107643,ENSG00000107758,ENSG00000108797,ENSG00000109339,ENSG00000109756,ENSG00000115310,ENSG00000116141,ENSG00000130477,ENSG00000132872,ENSG00000132932,ENSG00000133083,ENSG00000135298,ENSG00000136040,ENSG00000137261,ENSG00000141385,ENSG00000142192,ENSG00000144460,ENSG00000144619,ENSG00000145147,ENSG00000145242,ENSG00000145675,ENSG00000148948,ENSG00000149269,ENSG00000156299,ENSG00000160716,ENSG00000162670,ENSG00000163536,ENSG00000165300,ENSG00000166313,ENSG00000170027,ENSG00000173482,ENSG00000174469,ENSG00000178235,ENSG00000181754,ENSG00000183715,ENSG00000185008,ENSG00000186487,ENSG00000186868,ENSG00000187122,ENSG00000187323,ENSG00000198513,ENSG00000198908"	4.06689045776203
"412"	"black"	TRUE	0.000312	440	505	34	0.067	0.077	"GO:0051960"	"BP"	13	"regulation of nervous system development"	3	"ENSG00000005810,ENSG00000008086,ENSG00000044524,ENSG00000067715,ENSG00000077264,ENSG00000081189,ENSG00000082701,ENSG00000091129,ENSG00000109756,ENSG00000115310,ENSG00000116141,ENSG00000130477,ENSG00000132872,ENSG00000135298,ENSG00000136040,ENSG00000137261,ENSG00000137642,ENSG00000142192,ENSG00000144619,ENSG00000145147,ENSG00000148948,ENSG00000149269,ENSG00000156299,ENSG00000160716,ENSG00000162670,ENSG00000163536,ENSG00000170027,ENSG00000178235,ENSG00000181754,ENSG00000185008,ENSG00000186868,ENSG00000187122,ENSG00000187323,ENSG00000198908"	4.91433059601815
"413"	"black"	TRUE	0.00747	1174	505	61	0.121	0.052	"GO:0048468"	"BP"	13	"cell development"	1	"ENSG00000005810,ENSG00000007168,ENSG00000008086,ENSG00000021645,ENSG00000044524,ENSG00000050748,ENSG00000051382,ENSG00000058335,ENSG00000067715,ENSG00000068305,ENSG00000074527,ENSG00000077264,ENSG00000081189,ENSG00000082397,ENSG00000082701,ENSG00000091129,ENSG00000107643,ENSG00000107758,ENSG00000108797,ENSG00000109339,ENSG00000109756,ENSG00000115310,ENSG00000116141,ENSG00000128872,ENSG00000130477,ENSG00000132872,ENSG00000132932,ENSG00000133083,ENSG00000135298,ENSG00000136040,ENSG00000137261,ENSG00000137642,ENSG00000141385,ENSG00000142192,ENSG00000144460,ENSG00000144619,ENSG00000145147,ENSG00000145242,ENSG00000145362,ENSG00000145675,ENSG00000148948,ENSG00000149269,ENSG00000156299,ENSG00000160716,ENSG00000162670,ENSG00000163536,ENSG00000165300,ENSG00000166313,ENSG00000170027,ENSG00000173482,ENSG00000174469,ENSG00000178235,ENSG00000181754,ENSG00000183715,ENSG00000185008,ENSG00000186487,ENSG00000186868,ENSG00000187122,ENSG00000187323,ENSG00000198513,ENSG00000198908"	3.66242172010139
"414"	"black"	TRUE	0.0131	496	505	33	0.065	0.067	"GO:0060284"	"BP"	13	"regulation of cell development"	2	"ENSG00000005810,ENSG00000008086,ENSG00000044524,ENSG00000067715,ENSG00000077264,ENSG00000081189,ENSG00000082701,ENSG00000091129,ENSG00000109756,ENSG00000115310,ENSG00000116141,ENSG00000130477,ENSG00000132872,ENSG00000135298,ENSG00000136040,ENSG00000137261,ENSG00000137642,ENSG00000142192,ENSG00000144619,ENSG00000145147,ENSG00000148948,ENSG00000149269,ENSG00000156299,ENSG00000160716,ENSG00000162670,ENSG00000163536,ENSG00000170027,ENSG00000178235,ENSG00000181754,ENSG00000185008,ENSG00000186868,ENSG00000187323,ENSG00000198908"	4.84228793101169
